customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,address,district,city_id,postal_code,phone,location
409,2,"RODNEY","MOELLER","RODNEY.MOELLER@sakilacustomer.org",414,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1936 Lapu-Lapu Parkway","Bauchi & Gombe",141,7122,653436985797,"POINT (0 0)"
427,2,"JESUS","MCCARTNEY","JESUS.MCCARTNEY@sakilacustomer.org",432,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"259 Ipoh Drive","São Paulo",189,64964,419009857119,"POINT (0 0)"
443,2,"FRANCISCO","SKIDMORE","FRANCISCO.SKIDMORE@sakilacustomer.org",448,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"614 Denizli Parkway","Rio Grande do Sul",486,29444,876491807547,"POINT (0 0)"
454,2,"ALEX","GRESHAM","ALEX.GRESHAM@sakilacustomer.org",459,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"251 Florencia Drive","Michoacn de Ocampo",556,16119,118011831565,"POINT (0 0)"
467,2,"ALVIN","DELOACH","ALVIN.DELOACH@sakilacustomer.org",472,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1447 Chatsworth Place","Chihuahua",129,41545,769370126331,"POINT (0 0)"
475,2,"PEDRO","CHESTNUT","PEDRO.CHESTNUT@sakilacustomer.org",480,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"421 Yaound Street","Sumy",385,11363,726875628268,"POINT (0 0)"
494,2,"RAMON","CHOATE","RAMON.CHOATE@sakilacustomer.org",499,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1954 Kowloon and New Kowloon Way","Chimborazo",434,63667,898559280434,"POINT (0 0)"
517,2,"BRAD","MCCURDY","BRAD.MCCURDY@sakilacustomer.org",523,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"608 Birgunj Parkway","Taipei",116,400,627425618482,"POINT (0 0)"
522,2,"ARNOLD","HAVENS","ARNOLD.HAVENS@sakilacustomer.org",528,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1176 Southend-on-Sea Manor","Southern Tagalog",458,81651,236679267178,"POINT (0 0)"
525,2,"ADRIAN","CLARY","ADRIAN.CLARY@sakilacustomer.org",531,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1986 Sivas Place","Friuli-Venezia Giuli",551,95775,182059202712,"POINT (0 0)"
536,2,"FERNANDO","CHURCHILL","FERNANDO.CHURCHILL@sakilacustomer.org",542,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"193 Bhusawal Place","Kang-won",539,9750,745267607502,"POINT (0 0)"
544,2,"CODY","NOLEN","CODY.NOLEN@sakilacustomer.org",550,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1715 Okayama Street","São Paulo",485,55676,169352919175,"POINT (0 0)"
559,2,"EVERETT","BANDA","EVERETT.BANDA@sakilacustomer.org",565,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1741 Hoshiarpur Boulevard","al-Sharqiya",79,22372,855066328617,"POINT (0 0)"
565,2,"JAIME","NETTLES","JAIME.NETTLES@sakilacustomer.org",571,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1746 Faaa Way","Huánuco",214,32515,863080561151,"POINT (0 0)"
567,2,"ALFREDO","MCADAMS","ALFREDO.MCADAMS@sakilacustomer.org",573,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1407 Surakarta Manor","Moskova",466,33224,324346485054,"POINT (0 0)"
568,2,"ALBERTO","HENNING","ALBERTO.HENNING@sakilacustomer.org",574,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"502 Mandi Bahauddin Parkway","Anzotegui",55,15992,618156722572,"POINT (0 0)"
576,2,"MORRIS","MCCARTER","MORRIS.MCCARTER@sakilacustomer.org",582,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1568 Celaya Parkway","Kaohsiung",168,34750,278669994384,"POINT (0 0)"
577,2,"CLIFTON","MALCOLM","CLIFTON.MALCOLM@sakilacustomer.org",583,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1489 Kakamigahara Lane","Taipei",526,98883,29341849811,"POINT (0 0)"
124,1,"SHEILA","WELLS","SHEILA.WELLS@sakilacustomer.org",128,0,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"848 Tafuna Manor","Kütahya",281,45142,614935229095,"POINT (0 0)"
406,1,"NATHAN","RUNYON","NATHAN.RUNYON@sakilacustomer.org",411,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"264 Bhimavaram Manor","St Thomas",111,54749,302526949177,"POINT (0 0)"
510,2,"BEN","EASTER","BEN.EASTER@sakilacustomer.org",515,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"886 Tonghae Place","Volgograd",259,19450,711928348157,"POINT (0 0)"
592,1,"TERRANCE","ROUSH","TERRANCE.ROUSH@sakilacustomer.org",598,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"42 Fontana Avenue","Fejr",512,14684,437829801725,"POINT (0 0)"
16,2,"SANDRA","MARTIN","SANDRA.MARTIN@sakilacustomer.org",20,0,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"360 Toulouse Parkway","England",495,54308,949312333307,"POINT (0.7143363 51.5378203)"
64,2,"JUDITH","COX","JUDITH.COX@sakilacustomer.org",68,0,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1966 Amroha Avenue","Sichuan",139,70385,333489324603,"POINT (107.5009216 31.2159254)"
169,2,"ERICA","MATTHEWS","ERICA.MATTHEWS@sakilacustomer.org",173,0,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1294 Firozabad Drive","Ji´angxi",407,70618,161801569569,"POINT (113.8700962 27.5781343)"
241,2,"HEIDI","LARSON","HEIDI.LARSON@sakilacustomer.org",245,0,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1103 Bilbays Parkway","Hubei",578,87660,279979529227,"POINT (112.1447918 32.0422301)"
271,1,"PENNY","NEAL","PENNY.NEAL@sakilacustomer.org",276,0,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1675 Xi´angfan Manor","Tamil Nadu",283,11763,271149517630,"POINT (79.3912412 10.9620955)"
315,2,"KENNETH","GOODEN","KENNETH.GOODEN@sakilacustomer.org",320,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1542 Lubumbashi Boulevard","Tel Aviv",57,62472,508800331065,"POINT (34.7518577 32.0237941)"
368,1,"HARRY","ARCE","HARRY.ARCE@sakilacustomer.org",373,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1922 Miraj Way","Esfahan",356,13203,320471479776,"POINT (51.3668958 32.6344247)"
446,2,"THEODORE","CULP","THEODORE.CULP@sakilacustomer.org",451,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1704 Tambaram Manor","West Bengali",554,2834,39463554936,"POINT (88.0989894 22.4756422)"
482,1,"MAURICE","CRAWLEY","MAURICE.CRAWLEY@sakilacustomer.org",487,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1785 So Bernardo do Campo Street","Veracruz",125,71182,684529463244,"POINT (-94.4424279 18.1334662)"
534,1,"CHRISTIAN","JUNG","CHRISTIAN.JUNG@sakilacustomer.org",540,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"949 Allende Lane","Uttar Pradesh",24,67521,122981120653,"POINT (78.4698424 28.9031416)"
558,1,"JIMMIE","EGGLESTON","JIMMIE.EGGLESTON@sakilacustomer.org",564,0,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"505 Madiun Boulevard","Dolnoslaskie",577,97271,970638808606,"POINT (17.0333344 51.1381537)"
4,2,"BARBARA","JONES","BARBARA.JONES@sakilacustomer.org",8,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1566 Inegl Manor","Mandalay",349,53561,705814003527,"POINT (95.3884368 21.4600272)"
6,2,"JENNIFER","DAVIS","JENNIFER.DAVIS@sakilacustomer.org",10,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1795 Santiago de Compostela Way","Texas",295,18743,860452626434,"POINT (-99.5075448 27.5064117)"
8,2,"SUSAN","WILSON","SUSAN.WILSON@sakilacustomer.org",12,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"478 Joliet Way","Hamilton",200,77948,657282285970,"POINT (175.2833399 -37.7833313)"
9,2,"MARGARET","MOORE","MARGARET.MOORE@sakilacustomer.org",13,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"613 Korolev Drive","Masqat",329,45844,380657522649,"POINT (58.5922971 23.6138798)"
11,2,"LISA","ANDERSON","LISA.ANDERSON@sakilacustomer.org",15,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1542 Tarlac Parkway","Kanagawa",440,1027,635297277345,"POINT (139.3589644 35.5557889)"
13,2,"KAREN","JACKSON","KAREN.JACKSON@sakilacustomer.org",17,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"270 Amroha Parkway","Osmaniye",384,29610,695479687538,"POINT (36.2477824 37.0741756)"
14,2,"BETTY","WHITE","BETTY.WHITE@sakilacustomer.org",18,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"770 Bydgoszcz Avenue","California",120,16266,517338314235,"POINT (-121.2810649 38.7071296)"
18,2,"CAROL","GARCIA","CAROL.GARCIA@sakilacustomer.org",22,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"320 Brest Avenue","Kaduna",252,43331,747791594069,"POINT (7.4382858 10.5222412)"
23,2,"SARAH","LEWIS","SARAH.LEWIS@sakilacustomer.org",27,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1780 Hino Boulevard","Liepaja",303,7716,902731229323,"POINT (21.0166781 56.5166715)"
29,2,"ANGELA","HERNANDEZ","ANGELA.HERNANDEZ@sakilacustomer.org",33,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"786 Aurora Avenue","Yamaguchi",474,65750,18461860151,"POINT (130.9570667 33.9587914)"
31,2,"BRENDA","WRIGHT","BRENDA.WRIGHT@sakilacustomer.org",35,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"33 Gorontalo Way","West Bengali",257,30348,745994947458,"POINT (88.3747238 22.6711153)"
33,2,"ANNA","HILL","ANNA.HILL@sakilacustomer.org",37,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"127 Purnea (Purnia) Manor","Piemonte",17,79388,911872220378,"POINT (8.6100757 44.9092442)"
34,2,"REBECCA","SCOTT","REBECCA.SCOTT@sakilacustomer.org",38,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"61 Tama Street","Okayama",284,94065,708403338270,"POINT (133.7666798 34.5833369)"
36,2,"KATHLEEN","ADAMS","KATHLEEN.ADAMS@sakilacustomer.org",40,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"334 Munger (Monghyr) Lane","Markazi",31,38145,481183273622,"POINT (49.6891697 34.0917421)"
40,2,"AMANDA","CARTER","AMANDA.CARTER@sakilacustomer.org",44,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"671 Graz Street","Oriental",353,94399,680768868518,"POINT (-2.9335289 35.1681312)"
42,2,"CAROLYN","PEREZ","CAROLYN.PEREZ@sakilacustomer.org",46,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1632 Bislig Avenue","Nonthaburi",394,61117,471675840679,"POINT (100.4988397 13.9130104)"
43,2,"CHRISTINE","ROBERTS","CHRISTINE.ROBERTS@sakilacustomer.org",47,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1447 Imus Way","Tahiti",167,48942,539758313890,"POINT (-149.6843672 -17.5546957)"
46,2,"CATHERINE","CAMPBELL","CATHERINE.CAMPBELL@sakilacustomer.org",50,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"46 Pjatigorsk Lane","Moscow (City)",343,23616,262076994845,"POINT (37.5386455 55.7488297)"
49,2,"JOYCE","EDWARDS","JOYCE.EDWARDS@sakilacustomer.org",53,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"725 Isesaki Place","Mekka",237,74428,876295323994,"POINT (39.1979758 21.5423826)"
57,2,"EVELYN","MORGAN","EVELYN.MORGAN@sakilacustomer.org",61,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"943 Tokat Street","Vaduz",560,45428,889318963672,"POINT (9.5215498 47.1415115)"
61,2,"KATHERINE","RIVERA","KATHERINE.RIVERA@sakilacustomer.org",65,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"915 Ponce Place","Basel-Stadt",56,83980,1395251317,"POINT (7.5732756 47.5583998)"
65,2,"ROSE","HOWARD","ROSE.HOWARD@sakilacustomer.org",69,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"698 Otsu Street","Cayenne",105,71110,409983924481,"POINT (-52.3333399 4.9333377)"
73,2,"BEVERLY","BROOKS","BEVERLY.BROOKS@sakilacustomer.org",77,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1947 Poos de Caldas Boulevard","Chiayi",114,60951,427454485876,"POINT (120.3928389 23.4617851)"
76,2,"IRENE","PRICE","IRENE.PRICE@sakilacustomer.org",80,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"602 Paarl Street","Pavlodar",402,98889,896314772871,"POINT (77.0043801 52.2740146)"
84,2,"SARA","PERRY","SARA.PERRY@sakilacustomer.org",88,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"125 Citt del Vaticano Boulevard","Puebla",40,67912,48417642933,"POINT (-98.4361382 18.9081595)"
85,2,"ANNE","POWELL","ANNE.POWELL@sakilacustomer.org",89,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1557 Ktahya Boulevard","England",88,88002,720998247660,"POINT (-1.7520692 53.7939173)"
86,2,"JACQUELINE","LONG","JACQUELINE.LONG@sakilacustomer.org",90,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"870 Ashqelon Loop","Songkhla",489,84931,135117278909,"POINT (100.5951996 7.1988262)"
88,2,"BONNIE","HUGHES","BONNIE.HUGHES@sakilacustomer.org",92,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1942 Ciparay Parkway","Cheju",113,82624,978987363654,"POINT (126.5461176 33.4016753)"
90,2,"RUBY","WASHINGTON","RUBY.WASHINGTON@sakilacustomer.org",94,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1952 Chatsworth Drive","Guangdong",332,25958,991562402283,"POINT (116.1337663 24.3536429)"
91,2,"LOIS","BUTLER","LOIS.BUTLER@sakilacustomer.org",95,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1370 Le Mans Avenue","Brunei and Muara",53,52163,345679835036,"POINT (114.9480606 4.9402974)"
95,2,"PAULA","BRYANT","PAULA.BRYANT@sakilacustomer.org",99,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1697 Tanauan Lane","Punjab",399,22870,4764773857,"POINT (75.6449709 32.3316749)"
97,2,"ANNIE","RUSSELL","ANNIE.RUSSELL@sakilacustomer.org",101,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1599 Plock Drive","Tete",534,71986,817248913162,"POINT (33.5866733 -16.1563948)"
109,2,"EDNA","WEST","EDNA.WEST@sakilacustomer.org",113,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"682 Junan Way","North West",273,30418,622255216127,"POINT (26.6667296 -26.8521304)"
110,2,"TIFFANY","JORDAN","TIFFANY.JORDAN@sakilacustomer.org",114,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"804 Elista Drive","Hubei",159,61069,379804592943,"POINT (109.4833346 30.3716555)"
112,2,"ROSA","REYNOLDS","ROSA.REYNOLDS@sakilacustomer.org",116,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"793 Cam Ranh Avenue","California",292,87057,824370924746,"POINT (-118.1367498 34.6980486)"
114,2,"GRACE","ELLIS","GRACE.ELLIS@sakilacustomer.org",118,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"442 Rae Bareli Place","Nordrhein-Westfalen",148,24321,886636413768,"POINT (6.7651616 51.4324703)"
120,2,"SYLVIA","ORTIZ","SYLVIA.ORTIZ@sakilacustomer.org",124,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"241 Mosul Lane","Risaralda",147,76157,765345144779,"POINT (-75.6672757 4.8391685)"
123,2,"SHANNON","FREEMAN","SHANNON.FREEMAN@sakilacustomer.org",127,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"117 Boa Vista Way","Uttar Pradesh",566,6804,677976133614,"POINT (83.0104161 25.3166821)"
127,2,"ELAINE","STEVENS","ELAINE.STEVENS@sakilacustomer.org",131,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"801 Hagonoy Drive","Smolensk",484,8439,237426099212,"POINT (32.0401193 54.7818296)"
132,2,"ESTHER","CRAWFORD","ESTHER.CRAWFORD@sakilacustomer.org",136,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"898 Belm Manor","Free State",87,49757,707169393853,"POINT (26.7052868 -29.2701604)"
135,2,"JUANITA","MASON","JUANITA.MASON@sakilacustomer.org",139,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"943 Johannesburg Avenue","Maharashtra",417,5892,90921003005,"POINT (73.8553565 18.5195797)"
136,2,"ANITA","MORALES","ANITA.MORALES@sakilacustomer.org",140,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"788 Atinsk Street","Karnataka",211,81691,146497509724,"POINT (758133303.0 15.4501336)"
137,2,"RHONDA","KENNEDY","RHONDA.KENNEDY@sakilacustomer.org",141,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1749 Daxian Place","Gelderland",29,11044,963369996279,"POINT (5.9694471 52.2194571)"
147,2,"JOANNE","ROBERTSON","JOANNE.ROBERTSON@sakilacustomer.org",151,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1337 Lincoln Parkway","Saitama",555,99457,597815221267,"POINT (139.6452896 35.8616754)"
151,2,"MEGAN","PALMER","MEGAN.PALMER@sakilacustomer.org",155,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1560 Jelets Boulevard","Shandong",291,77777,189446090264,"POINT (117.6569432 36.1927835)"
153,2,"SUZANNE","NICHOLS","SUZANNE.NICHOLS@sakilacustomer.org",157,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"456 Escobar Way","Jakarta Raya",232,36061,719202533520,"POINT (106.8451399 -6.2146236)"
154,2,"MICHELE","GRANT","MICHELE.GRANT@sakilacustomer.org",158,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"798 Cianjur Avenue","Shanxi",590,76990,499408708580,"POINT (110.9927885 35.0230678)"
157,2,"DARLENE","ROSE","DARLENE.ROSE@sakilacustomer.org",161,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1386 Nakhon Sawan Boulevard","Pyongyang-si",420,53502,368899174225,"POINT (125.7543291 39.0338568)"
162,2,"LAUREN","HUDSON","LAUREN.HUDSON@sakilacustomer.org",166,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1740 Le Mans Loop","Pays de la Loire",297,22853,168476538960,"POINT (0.2925425 489535594.0)"
164,2,"JOANN","GARDNER","JOANN.GARDNER@sakilacustomer.org",168,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"842 Salzburg Lane","Adana",529,3313,697151428760,"POINT (35.6654367 37.2994811)"
167,2,"SALLY","PIERCE","SALLY.PIERCE@sakilacustomer.org",171,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1540 Wroclaw Drive","Maharashtra",107,62686,182363341674,"POINT (79.2960722 19.9471171)"
171,2,"DOLORES","WAGNER","DOLORES.WAGNER@sakilacustomer.org",175,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"316 Uruapan Street","Perak",223,58194,275788967899,"POINT (101.0829914 4.5841352)"
174,2,"YVONNE","WATKINS","YVONNE.WATKINS@sakilacustomer.org",178,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1848 Salala Boulevard","Miranda",373,25220,48265851133,"POINT (-66.7760937 10.1164909)"
177,2,"SAMANTHA","DUNCAN","SAMANTHA.DUNCAN@sakilacustomer.org",181,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"146 Johannesburg Way","Tamaulipas",330,54132,953689007081,"POINT (-97.5041713 25.8797291)"
180,2,"STACY","CUNNINGHAM","STACY.CUNNINGHAM@sakilacustomer.org",184,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1410 Benin City Parkway","Risaralda",405,29747,104150372603,"POINT (-75.6961154 4.8133305)"
181,2,"ANA","BRADLEY","ANA.BRADLEY@sakilacustomer.org",185,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"682 Garden Grove Place","Tennessee",333,67497,72136330362,"POINT (-90.0489828 35.1495346)"
186,2,"HOLLY","FOX","HOLLY.FOX@sakilacustomer.org",190,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"435 0 Way","West Bengali",195,74750,760171523969,"POINT (88.1097549 22.0604684)"
187,2,"BRITTANY","RILEY","BRITTANY.RILEY@sakilacustomer.org",191,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"140 Chiayi Parkway","Sumy",506,38982,855863906434,"POINT (34.8002989 50.9216315)"
190,2,"YOLANDA","WEAVER","YOLANDA.WEAVER@sakilacustomer.org",194,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"605 Rio Claro Parkway","Tabora",513,49348,352469351088,"POINT (32.8266393 -5.0162258)"
194,2,"KRISTEN","CHAVEZ","KRISTEN.CHAVEZ@sakilacustomer.org",198,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"345 Oshawa Boulevard","Tokyo-to",204,32114,104491201771,"POINT (139.4002884 35.6730684)"
197,2,"SUE","PETERS","SUE.PETERS@sakilacustomer.org",201,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"817 Bradford Loop","Ji´angsu",109,89459,264286442804,"POINT (119.9540109 31.7735997)"
199,2,"BETH","FRANKLIN","BETH.FRANKLIN@sakilacustomer.org",203,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1149 A Corua (La Corua) Boulevard","Haiphong",194,95824,470884141195,"POINT (106.6834545 20.8648139)"
200,2,"JEANNE","LAWSON","JEANNE.LAWSON@sakilacustomer.org",204,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"387 Mwene-Ditu Drive","Ahal",35,8073,764477681869,"POINT (58.3833386 37.9575146)"
202,2,"CARLA","GUTIERREZ","CARLA.GUTIERREZ@sakilacustomer.org",206,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"642 Nador Drive","Maharashtra",77,3924,369050085652,"POINT (75.7817558 21.0465825)"
209,2,"TONYA","CHAPMAN","TONYA.CHAPMAN@sakilacustomer.org",213,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"43 Dadu Avenue","Rajasthan",74,4855,95666951770,"POINT (74.6352311 25.3464477)"
210,2,"ELLA","OLIVER","ELLA.OLIVER@sakilacustomer.org",214,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"751 Lima Loop","Aden",7,99405,756460337785,"POINT (45.0366738 12.7794459)"
212,2,"WILMA","RICHARDS","WILMA.RICHARDS@sakilacustomer.org",216,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"660 Jedda Boulevard","Washington",65,25053,168758068397,"POINT (-122.2006874 47.6103871)"
217,2,"AGNES","BISHOP","AGNES.BISHOP@sakilacustomer.org",221,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"866 Shivapuri Manor","Uttar Pradesh",448,22474,778502731092,"POINT (78.5668976 28.5832347)"
220,2,"CHARLENE","ALVAREZ","CHARLENE.ALVAREZ@sakilacustomer.org",224,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1842 Luzinia Boulevard","Zanzibar West",593,94420,706878974831,"POINT (39.1979342 -6.1639465)"
222,2,"DELORES","HANSEN","DELORES.HANSEN@sakilacustomer.org",226,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"810 Palghat (Palakkad) Boulevard","Jaroslavl",235,73431,516331171356,"POINT (39.8736803 57.6298723)"
224,2,"PEARL","GARZA","PEARL.GARZA@sakilacustomer.org",228,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"60 Poos de Caldas Street","Rajasthan",243,82338,963063788669,"POINT (73.0059404 26.2684113)"
228,2,"ALLISON","STANLEY","ALLISON.STANLEY@sakilacustomer.org",232,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"754 Valencia Place","Phnom Penh",406,87911,594319417514,"POINT (104.9160101 11.5624572)"
230,2,"JOY","GEORGE","JOY.GEORGE@sakilacustomer.org",234,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1256 Bislig Boulevard","Botosani",86,50598,479007229460,"POINT (26.6666762 47.7515488)"
232,2,"CONSTANCE","REID","CONSTANCE.REID@sakilacustomer.org",236,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"885 Yingkou Manor","Kaduna",596,31390,588964509072,"POINT (7.7227418 11.1112878)"
239,2,"MINNIE","ROMERO","MINNIE.ROMERO@sakilacustomer.org",243,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"47 Syktyvkar Lane","West Java",118,22236,63937119031,"POINT (106.7586171 -6.6230602)"
244,2,"VIOLA","HANSON","VIOLA.HANSON@sakilacustomer.org",248,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"582 Papeete Loop","Central Visayas",294,27722,569868543137,"POINT (123.9494442 10.3102867)"
249,2,"DORA","MEDINA","DORA.MEDINA@sakilacustomer.org",253,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1760 Oshawa Manor","Tianjin",535,38140,56257502250,"POINT (117.1766766 39.1422277)"
250,2,"JO","FOWLER","JO.FOWLER@sakilacustomer.org",254,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"786 Stara Zagora Way","Oyo & Osun",390,98332,716256596301,"POINT (3.9333328 7.8531924)"
251,2,"VICKIE","BREWER","VICKIE.BREWER@sakilacustomer.org",255,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1966 Tonghae Street","Anhalt Sachsen",198,36481,567359279425,"POINT (125127014.0 51.5661974)"
252,2,"MATTIE","HOFFMAN","MATTIE.HOFFMAN@sakilacustomer.org",256,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1497 Yuzhou Drive","England",312,3433,246810237916,"POINT (-0.1257486 51.5085304)"
255,2,"IRMA","PEARSON","IRMA.PEARSON@sakilacustomer.org",260,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"127 Iwakuni Boulevard","Central Luzon",192,20777,987442542471,"POINT (120.7327195 14.8341331)"
256,2,"MABEL","HOLLAND","MABEL.HOLLAND@sakilacustomer.org",261,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"51 Laredo Avenue","Sagaing",342,68146,884536620568,"POINT (95.1358394 22.1085695)"
257,2,"MARSHA","DOUGLAS","MARSHA.DOUGLAS@sakilacustomer.org",262,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"771 Yaound Manor","Sofala",64,86768,245477603573,"POINT (34.8388913 -19.8436187)"
